日期,冬瓜,南瓜,土豆,大白菜,大葱,大蒜,富士苹果,巨峰葡萄,平菇,油菜,洋白菜,活草鱼,活鲤鱼,活鲫鱼,牛肉,猪肉(白条猪),生姜,生菜,白条鸡,白萝卜,白鲢活鱼,羊肉,胡萝卜,花鲢活鱼,芹菜,茄子,莲藕,莴笋,菜花,菠菜,菠萝,西瓜,西红柿,西葫芦,豆角,青椒,韭菜,香菇,香蕉,鸡蛋,鸭梨,黄瓜
2014-12-18,1.4,1.6,1.45,1.0,1.7,4.8,5.2,,6.6,4.7,1.0,16.2,14.0,16.5,52.5,22.0,6.0,7.2,17.0,1.2,9.0,47.5,1.9,,1.2,4.2,5.0,3.2,3.9,3.3,,3.2,2.0,4.0,7.1,4.1,6.8,12.6,5.0,11.15,,5.5
2014-12-19,1.4,2.0,1.5,1.0,1.6,4.9,5.2,,6.6,4.7,1.0,16.2,14.0,16.5,52.5,22.0,5.8,7.0,17.0,1.4,9.0,47.5,1.85,,1.4,4.2,5.0,3.2,4.1,3.3,,3.2,2.1,4.0,6.9,4.7,7.0,12.6,5.0,10.95,,5.3
2014-12-20,1.4,2.0,1.4,0.8,1.8,5.0,5.2,,6.6,4.4,,15.4,12.0,15.0,53.0,,6.0,7.0,17.0,1.6,8.0,45.0,1.7,,1.4,,5.0,3.0,4.2,4.0,,3.2,1.8,4.0,8.0,5.0,7.2,12.6,5.0,9.4,,5.4
2014-12-21,1.4,2.0,1.4,0.8,1.8,5.0,5.2,,6.6,4.4,,15.4,12.0,15.0,53.0,,6.0,7.0,17.0,1.6,8.0,45.0,1.7,,1.4,,5.0,3.0,4.2,4.0,,3.2,1.8,4.0,8.0,5.2,7.6,12.6,5.0,9.4,,5.4
2014-12-22,1.4,2.0,1.5,1.0,1.6,4.9,5.2,,6.6,4.5,1.0,16.2,14.0,16.5,52.5,22.0,5.8,7.4,17.0,1.55,9.0,47.5,1.8,,1.7,4.2,5.0,3.2,4.2,3.5,,3.2,2.2,4.0,6.9,4.9,8.2,12.6,5.0,10.85,,5.0
2014-12-23,1.4,2.0,1.5,1.0,1.6,4.9,5.2,,6.6,4.6,1.0,16.2,14.0,16.5,52.5,22.0,5.8,7.4,17.0,1.55,9.0,47.5,1.8,,1.6,4.0,5.0,3.3,4.3,3.5,,3.2,2.2,4.0,6.9,4.9,8.4,12.6,5.0,10.85,,4.7
2014-12-24,1.4,2.0,1.5,1.0,1.5,4.9,5.2,,6.0,4.8,1.0,16.2,14.0,16.5,52.5,22.0,5.8,7.0,17.0,1.55,9.0,47.5,1.75,,1.6,3.6,5.0,3.3,4.3,3.5,,3.2,2.1,4.0,7.3,4.8,8.0,12.6,5.0,10.85,,4.3
2014-12-25,1.6,2.0,1.5,1.0,1.5,4.9,5.2,,6.0,4.8,1.2,16.2,14.0,16.5,52.5,22.0,5.8,7.4,17.0,1.55,9.0,47.5,1.55,,1.65,3.6,5.0,3.5,4.3,3.5,,3.2,2.1,4.0,7.2,4.9,8.0,12.6,5.0,10.85,,4.2
2014-12-26,1.8,2.0,1.5,1.0,1.5,4.9,5.2,,6.0,4.8,1.2,16.2,14.0,16.5,52.5,22.0,5.7,7.0,17.0,1.55,9.0,47.5,1.55,,1.65,3.4,5.0,3.5,4.0,3.4,,3.2,2.1,3.4,7.3,5.1,7.8,12.6,5.0,10.85,,3.7
2014-12-27,1.8,2.0,1.4,0.8,1.6,5.0,5.2,,6.0,4.4,,15.4,12.0,15.0,53.0,,6.0,7.0,17.0,1.6,8.0,45.0,1.5,,1.4,,5.0,3.0,4.0,4.0,,3.2,1.8,3.0,8.0,4.8,7.6,12.6,5.0,9.2,,4.0
2014-12-28,1.8,2.0,1.4,0.8,1.6,5.0,5.2,,6.0,4.4,,15.4,12.0,15.0,53.0,,6.0,7.0,17.0,1.6,8.0,45.0,1.5,,1.4,,5.0,3.0,4.0,4.0,,3.2,1.8,3.0,8.0,5.0,7.6,12.6,5.0,9.2,,4.0
2014-12-29,1.6,1.8,1.5,1.0,1.5,4.9,5.2,,6.0,4.5,1.4,16.2,14.0,16.5,52.5,22.0,5.7,6.6,17.0,1.65,9.0,47.5,1.4,,1.65,3.6,5.0,3.7,4.4,3.4,,3.0,2.0,2.8,7.0,5.4,7.2,12.6,4.8,10.85,,3.5
2014-12-30,1.6,1.8,1.5,1.0,1.5,4.9,5.2,,6.0,4.2,1.6,16.2,14.0,16.5,52.5,22.0,5.7,6.6,17.0,1.7,9.0,47.5,1.4,,1.6,3.6,5.0,4.0,4.4,3.4,,3.0,2.0,2.8,7.2,5.5,7.2,12.6,4.8,10.85,,3.6
2014-12-31,1.6,1.8,1.5,1.0,1.5,4.9,5.2,,5.2,4.1,1.6,16.2,14.0,16.5,52.5,22.0,5.7,6.6,17.0,1.75,9.0,47.5,1.4,,1.6,3.6,5.0,4.0,4.2,3.4,,3.0,2.0,3.0,6.8,5.4,7.5,12.0,4.8,10.75,,3.5
2015-01-01,1.6,1.8,1.4,0.8,1.6,5.0,5.2,,5.2,4.0,,15.4,12.0,15.0,53.0,,6.0,6.6,17.0,1.8,8.0,45.0,1.4,,1.4,,5.0,3.6,4.0,4.0,,3.0,1.6,3.0,6.8,5.4,7.4,12.0,4.8,9.0,,3.4
2015-01-02,2.0,1.8,1.4,0.8,1.6,5.0,5.2,,6.0,3.6,,15.4,12.0,15.0,53.0,,5.6,6.0,17.0,1.8,8.0,45.0,1.6,,1.2,,5.0,3.4,4.0,4.0,,3.0,1.6,3.0,7.0,5.4,7.4,12.0,4.8,9.0,,3.4
2015-01-03,2.0,1.8,1.4,0.8,1.6,5.0,5.2,,6.0,3.6,,15.4,12.0,15.0,53.0,,5.6,6.0,17.0,1.8,8.0,45.0,1.6,,1.2,,5.0,3.4,4.0,4.0,,3.0,1.6,3.0,7.0,5.4,7.4,12.0,4.8,9.0,,3.4
2015-01-04,2.0,1.8,1.45,1.05,1.6,4.9,5.2,,6.4,4.1,1.6,16.2,14.0,16.5,52.5,22.0,5.5,6.0,17.0,1.55,9.0,47.5,1.5,,1.7,4.2,5.0,4.0,4.2,3.6,,3.0,2.1,3.4,6.7,5.4,6.9,12.0,4.8,10.75,,3.5
2015-01-05,2.2,1.8,1.45,1.05,1.5,4.9,5.2,,6.4,4.1,1.4,16.2,14.0,16.5,52.5,22.0,5.3,6.0,17.0,1.55,9.0,47.5,1.55,,1.7,4.0,5.0,3.9,4.2,3.6,,3.0,2.0,3.6,6.6,5.55,6.7,12.0,4.8,10.75,,3.55
2015-01-06,2.2,2.0,1.45,1.05,1.4,4.8,5.2,,6.0,4.2,1.4,16.3,14.0,16.5,52.5,22.0,4.9,6.0,17.0,1.45,9.0,47.5,1.55,,1.7,4.2,5.0,3.8,4.0,3.7,,3.0,1.9,3.2,6.8,5.65,6.3,11.4,4.8,10.75,,3.55
2015-01-07,2.2,2.0,1.45,1.05,1.45,4.8,5.2,,6.0,4.0,1.5,16.3,14.0,16.5,52.5,22.0,4.9,6.0,17.0,1.5,9.0,47.5,1.6,,1.7,4.2,5.0,3.9,4.0,3.7,,3.0,1.9,3.2,6.8,5.7,6.1,11.4,4.8,10.75,,3.55
2015-01-08,2.2,2.4,1.45,1.05,1.45,4.9,5.2,,5.0,4.0,1.5,16.3,14.0,16.5,52.5,22.0,4.9,6.0,17.0,1.5,9.0,47.5,1.5,,1.5,4.4,5.0,3.8,3.7,3.9,,3.0,1.8,3.0,6.4,6.0,5.0,11.4,4.8,10.55,,3.7
2015-01-09,2.2,2.4,1.45,1.05,1.45,4.9,5.2,,5.0,4.0,1.5,16.3,14.0,16.5,52.5,22.0,4.9,5.8,17.0,1.6,9.0,47.5,1.5,,1.5,5.0,5.0,3.9,3.7,4.0,,3.0,1.9,3.0,6.4,6.0,5.4,11.4,4.8,10.55,,3.9
2015-01-10,2.2,2.4,1.3,0.9,1.4,5.0,5.2,,5.0,4.0,,15.6,12.0,15.0,53.0,,5.0,5.8,17.0,1.4,8.0,45.0,1.4,,1.2,,5.0,3.4,4.0,4.6,,3.0,1.6,3.0,7.2,6.0,5.0,11.4,4.8,8.6,,4.4
2015-01-11,2.4,2.4,1.3,0.9,1.4,5.0,5.2,,5.0,3.4,,15.6,12.0,15.0,53.0,,5.0,5.6,17.0,1.4,8.0,45.0,1.4,,1.3,,5.0,3.4,3.2,4.6,,3.0,1.8,3.0,7.0,6.4,4.8,12.0,4.4,8.6,,4.0
2015-01-12,2.4,2.4,1.45,1.05,1.45,4.9,5.2,,5.0,3.5,1.8,16.3,14.0,16.5,52.5,22.0,4.9,5.6,17.0,1.6,9.0,47.5,1.5,,1.55,5.8,5.0,3.9,3.0,3.8,,3.4,2.0,2.6,6.7,6.2,5.3,12.0,4.4,10.55,,3.3
2015-01-13,2.4,2.4,1.3,0.9,1.6,4.8,5.2,,4.6,2.8,,15.6,12.0,15.0,53.0,,4.8,6.0,17.0,1.6,8.0,45.0,1.4,,1.3,,5.0,3.4,2.8,4.0,,3.4,1.6,2.6,6.8,6.6,4.4,12.0,4.4,8.6,,3.0
2015-01-14,2.4,2.4,1.45,1.05,1.5,4.8,5.2,,4.6,3.2,1.8,16.3,14.0,16.0,52.5,22.0,4.8,6.0,17.0,1.7,9.0,47.5,1.5,,1.75,5.8,5.0,3.9,2.8,3.5,,3.4,1.9,2.6,6.4,6.4,4.7,12.0,4.4,10.55,,3.2
2015-01-15,2.4,2.4,1.45,1.0,1.5,4.8,5.2,,4.6,3.2,1.8,16.3,14.0,16.0,52.5,22.0,4.5,6.0,17.0,1.7,9.0,47.5,1.5,,1.65,5.8,5.0,3.9,2.8,3.5,,3.6,1.8,3.0,7.0,6.5,4.8,12.0,4.4,10.55,,3.4
2015-01-16,2.4,2.4,1.45,1.0,1.5,4.8,5.2,,4.6,3.1,1.8,16.3,14.0,16.0,52.5,22.0,4.5,6.2,17.0,1.7,9.0,47.5,1.5,,1.65,5.4,5.0,3.9,2.7,3.4,,3.6,1.8,3.0,6.7,6.5,5.0,12.0,4.4,10.55,,3.4
2015-01-17,2.4,2.4,1.3,0.8,1.6,5.0,5.2,,4.6,2.8,,15.6,12.6,15.0,53.0,,4.4,6.2,17.0,1.4,8.0,45.0,1.4,,1.5,,5.2,3.6,2.4,4.0,,4.0,1.4,2.6,8.4,6.6,4.6,12.0,4.6,8.6,,3.2
2015-01-18,2.4,2.4,1.3,0.8,1.6,5.0,5.2,,4.6,2.8,,15.6,12.6,15.0,53.0,,4.4,6.2,17.0,1.4,8.0,45.0,1.4,,1.5,,5.2,3.6,2.4,4.0,,4.0,1.4,2.6,8.4,6.6,4.6,12.0,4.6,8.6,,3.2
2015-01-19,2.4,2.4,1.45,1.1,1.55,4.9,5.2,,4.6,3.0,1.8,16.3,14.3,16.0,52.5,22.0,4.4,6.0,17.0,1.6,9.0,47.5,1.5,,1.9,5.4,5.2,4.0,2.7,3.4,,4.4,1.9,2.6,7.6,6.7,4.6,12.0,4.6,10.55,,3.2
2015-01-20,2.4,2.4,1.45,1.1,1.8,4.9,5.2,,4.6,3.0,1.8,16.3,14.3,16.0,52.5,22.0,4.4,6.0,17.0,1.6,9.0,47.5,1.4,,1.9,5.4,5.2,4.0,2.6,3.4,,4.4,2.1,2.6,7.6,6.8,4.6,12.0,4.6,10.55,,3.2
2015-01-21,2.4,2.4,1.45,1.1,1.8,4.9,5.2,,4.6,3.1,1.8,16.3,14.3,16.0,52.5,22.0,4.4,5.6,17.0,1.7,9.0,47.5,1.4,,1.95,5.8,5.2,4.0,2.7,3.4,,4.4,1.9,2.6,8.2,6.8,4.6,12.0,4.6,10.55,,3.4
2015-01-22,2.4,2.4,1.45,1.1,1.7,4.8,5.2,,4.6,2.9,1.8,16.3,14.3,16.0,52.5,22.0,4.4,5.6,17.0,1.7,9.0,47.5,1.4,,1.95,6.2,5.2,4.0,2.7,3.3,,4.4,1.9,2.6,7.7,6.9,4.3,12.0,4.6,10.55,,3.45
2015-01-23,2.6,2.4,1.45,1.1,1.7,4.8,5.2,,5.0,3.5,1.9,16.3,14.3,16.0,52.5,22.0,4.4,5.6,17.0,1.8,9.0,47.5,1.4,,2.25,6.7,5.2,3.8,2.6,3.3,,4.4,2.0,2.6,7.7,7.2,4.6,12.0,4.6,10.55,,3.8
2015-01-24,2.6,2.4,1.3,1.0,1.6,5.0,5.2,,5.0,3.0,,15.6,12.6,15.0,53.0,,4.4,5.6,17.0,1.8,8.0,45.0,1.4,,2.0,,5.2,3.6,2.6,4.0,,4.4,1.6,2.6,8.8,7.2,5.0,12.0,4.6,8.6,,3.6
2015-01-25,2.6,2.4,1.3,1.0,1.6,5.0,5.6,,5.0,3.2,,15.6,12.6,15.0,53.0,,4.4,6.0,17.0,1.8,8.0,45.0,1.4,,2.2,,5.2,3.6,2.6,4.0,,4.6,1.6,2.6,9.0,8.0,5.0,12.0,4.6,8.6,,3.6
2015-01-26,2.6,2.4,1.45,1.1,1.7,4.8,6.0,,4.6,3.2,1.9,16.3,14.3,16.0,52.5,22.0,4.3,6.0,17.0,1.9,9.0,47.5,1.4,,2.6,7.0,5.2,3.9,2.7,3.3,,4.6,2.1,3.0,8.1,7.6,4.55,12.0,4.6,10.55,,4.5
2015-01-27,2.6,2.4,1.45,1.1,1.7,4.8,6.0,,4.6,3.2,1.9,16.3,14.3,16.0,52.5,22.0,4.2,6.0,17.0,1.9,9.0,47.5,1.5,,2.6,8.2,5.2,3.9,2.9,3.3,,4.6,2.1,3.0,7.8,8.0,4.7,12.0,4.6,10.55,,5.2
2015-01-28,2.6,2.6,1.45,1.1,1.7,4.8,6.0,,6.0,3.6,2.0,16.3,14.3,15.5,52.5,22.0,4.5,6.6,17.0,1.9,9.0,47.5,1.5,,2.7,8.4,5.4,3.9,3.3,3.4,,4.6,2.6,3.2,8.0,7.6,3.9,12.6,4.6,10.55,,6.5
2015-01-29,2.6,2.6,1.5,1.5,1.7,4.8,6.0,,6.0,4.2,3.0,16.3,14.3,15.5,52.5,22.0,4.6,6.6,17.0,2.0,9.0,47.5,1.5,,2.9,8.6,5.4,4.1,3.7,3.4,,4.6,2.7,3.2,7.1,8.8,4.2,12.6,4.6,10.55,,6.3
2015-01-30,2.8,2.6,1.5,1.5,1.7,4.8,6.0,,5.0,3.9,2.8,16.3,14.3,15.5,52.5,22.0,4.6,7.0,17.0,1.7,9.0,47.5,1.6,,3.0,8.8,6.0,4.0,3.2,3.7,,4.6,3.6,3.0,8.0,8.8,4.6,13.0,4.6,10.55,,6.8
2015-01-31,2.8,2.6,1.3,1.4,1.6,5.0,6.0,,5.0,4.0,,15.6,12.6,15.0,53.0,,4.6,7.4,17.0,1.8,8.0,45.0,1.6,,2.8,,6.0,3.6,3.0,4.6,,4.6,3.2,3.0,8.4,9.0,4.6,13.0,4.6,8.6,,6.4
2015-02-01,2.8,2.6,1.3,1.4,1.6,5.0,6.0,,5.0,4.0,,15.6,12.6,15.0,53.0,,4.6,7.4,17.0,1.8,8.0,45.0,1.6,,2.8,,6.0,3.6,3.0,4.6,,4.6,3.2,3.0,8.4,9.0,4.6,13.0,4.6,8.6,,6.4
2015-02-02,2.8,2.6,1.55,1.2,1.9,4.8,6.0,,5.0,3.8,2.8,16.3,14.3,15.5,52.5,22.0,4.6,7.4,17.0,1.7,9.0,47.5,1.9,,2.8,8.2,5.4,4.0,2.8,3.5,,4.6,3.7,3.0,6.75,7.1,4.3,13.0,4.6,10.55,,5.5
2015-02-03,2.8,2.6,1.55,1.2,1.9,4.8,6.0,,5.0,3.8,2.6,16.3,14.3,15.5,52.5,22.0,4.8,7.6,17.0,1.7,9.0,47.5,1.9,,2.5,8.0,5.2,3.45,2.7,3.4,,4.6,3.5,3.0,7.1,7.0,4.3,13.0,4.6,10.55,,5.1
2015-02-04,2.8,2.6,1.55,1.2,1.9,4.8,6.0,,6.0,3.7,2.4,16.8,14.3,15.5,52.5,22.0,4.8,7.0,17.0,1.7,9.0,47.5,1.9,,2.6,8.2,5.2,3.45,2.7,3.3,,4.6,3.4,3.0,7.7,6.9,4.5,13.0,4.6,10.55,,4.85
2015-02-05,2.8,2.6,1.55,1.2,1.9,4.8,6.0,,5.8,3.7,2.4,16.8,14.3,15.5,52.5,22.0,4.8,7.0,17.0,1.7,9.0,47.5,1.9,,2.6,8.2,5.2,3.45,2.7,3.3,,4.6,3.4,3.0,7.7,6.6,4.5,13.0,4.6,10.55,,4.75
2015-02-06,2.8,2.6,1.4,1.2,2.0,5.0,6.0,,5.2,3.8,,15.6,12.6,15.0,53.0,,5.0,7.0,17.0,1.8,8.0,45.0,2.0,,2.6,,5.4,3.6,2.6,3.8,,4.6,3.2,3.0,9.0,7.6,4.6,13.4,4.6,8.6,,5.0
2015-02-07,2.8,2.6,1.4,1.2,2.0,5.0,6.0,,5.4,3.8,,15.6,12.6,15.0,53.0,,5.2,7.0,17.0,1.8,8.0,45.0,2.2,,2.6,,5.4,4.0,2.6,3.8,,4.6,3.2,3.0,9.0,7.6,4.6,13.4,4.6,8.6,,5.0
2015-02-08,2.8,2.6,1.55,1.3,1.9,4.8,6.0,,5.4,3.5,2.4,16.8,14.3,15.5,52.5,22.0,4.9,7.0,17.0,1.6,9.0,47.5,2.0,,2.5,6.0,5.4,3.75,2.55,3.2,,4.6,3.5,3.0,7.7,6.2,4.3,13.4,4.6,10.55,,4.85
2015-02-09,2.8,2.4,1.55,1.3,1.9,4.8,6.0,,5.0,3.5,2.0,16.8,14.3,16.5,52.5,22.0,4.8,6.6,17.0,1.5,9.0,47.5,1.9,,2.5,8.0,5.6,3.75,2.6,3.3,,4.6,3.7,3.6,7.8,5.9,4.5,14.0,5.0,10.55,,5.1
2015-02-10,2.8,2.4,1.55,1.3,2.1,4.8,6.0,,5.0,3.5,2.0,16.8,14.3,16.5,52.5,22.0,4.8,6.2,17.0,1.5,9.0,47.5,1.9,,2.5,6.4,5.6,3.75,2.6,3.3,,4.4,3.6,3.6,6.9,6.3,4.5,14.0,5.2,10.55,,5.5
2015-02-11,2.8,2.4,1.55,1.3,2.2,4.8,6.0,,5.2,3.55,2.0,16.3,14.3,16.5,52.5,22.0,4.95,6.2,17.0,1.5,9.0,47.0,1.9,,2.5,6.0,5.6,3.85,3.1,3.5,,4.4,3.7,3.6,6.9,6.2,4.3,14.0,5.2,10.55,,5.8
2015-02-12,2.8,2.8,1.4,1.2,2.0,5.0,6.0,,5.0,4.0,,15.6,12.6,15.0,53.0,,5.0,6.0,17.0,2.0,8.0,44.0,2.0,,2.4,,6.0,4.0,3.4,6.0,,5.0,3.4,3.6,9.0,7.0,5.0,14.0,5.2,8.6,,6.4
2015-02-13,2.8,2.8,1.55,1.3,2.1,4.8,6.0,,5.0,3.9,2.0,16.3,14.3,16.5,52.5,22.0,4.85,6.0,17.0,1.7,9.0,47.0,1.9,,2.4,6.0,6.0,3.65,3.4,4.5,,5.0,3.8,3.6,7.3,6.2,4.4,14.0,5.2,10.55,,6.2
2015-02-14,2.8,2.8,1.4,1.2,2.2,5.0,6.2,,5.0,4.0,,15.6,12.6,15.0,53.0,,5.4,6.0,17.0,2.0,8.0,44.0,2.2,,2.2,,6.0,3.6,3.6,5.0,,5.0,3.4,3.6,9.2,7.0,5.0,13.0,5.2,8.6,,3.8
2015-02-15,2.8,2.8,1.4,1.2,2.2,5.0,6.2,,5.0,4.0,,15.6,12.6,15.0,53.0,,5.4,6.0,17.0,2.0,8.0,44.0,2.2,,2.2,,6.0,3.6,3.6,5.0,,5.0,3.4,3.6,9.2,7.0,5.0,13.0,5.2,8.6,,3.8
2015-02-16,2.8,2.8,1.55,1.45,2.3,4.8,6.2,,5.6,4.0,2.2,16.3,14.3,16.5,52.5,22.0,5.35,6.0,17.0,1.85,9.0,47.0,2.2,,3.1,6.0,8.4,3.55,4.2,4.0,,5.0,4.4,4.0,8.6,5.7,4.4,13.0,5.2,10.55,,8.1
2015-02-17,2.8,2.8,1.55,1.85,2.3,4.9,6.2,,6.0,4.0,2.2,16.3,14.3,16.5,52.5,22.0,5.35,6.2,17.0,1.9,9.0,47.0,2.4,,3.0,5.0,9.0,4.3,4.5,4.2,,5.0,4.4,4.0,9.0,5.85,4.4,13.0,5.2,10.55,,8.0
2015-02-18,2.8,2.8,1.4,2.0,2.0,5.2,6.2,,6.0,4.0,,15.6,12.6,15.0,53.0,,6.0,7.0,17.0,2.0,8.0,44.0,3.0,,2.8,,10.0,3.6,4.0,5.0,,5.0,4.0,4.4,10.0,7.0,5.0,14.0,5.2,8.6,,7.6
2015-02-19,2.8,2.8,1.4,2.0,2.0,5.2,6.2,,6.0,4.0,,15.6,12.6,15.0,53.0,,6.0,7.0,17.0,2.0,8.0,44.0,3.0,,2.8,,10.0,3.6,5.0,6.0,,5.0,4.2,4.4,11.0,7.0,6.0,14.0,5.2,8.6,,7.6
2015-02-20,2.8,2.8,1.4,2.0,2.0,5.2,6.2,,6.6,4.0,,15.6,12.6,15.0,53.0,,6.0,7.0,17.0,2.0,8.0,44.0,3.4,,2.8,,10.0,3.6,5.0,6.0,,5.0,4.2,4.6,11.0,7.0,6.0,15.0,5.2,8.6,,7.6
2015-02-21,2.8,2.8,1.4,2.0,2.0,5.2,6.2,,6.6,4.0,,15.6,12.6,15.0,53.0,,6.0,7.0,17.0,2.0,8.0,44.0,3.2,,2.8,,10.0,3.6,5.0,6.0,,5.0,4.2,4.4,11.0,7.0,6.0,15.0,5.2,8.6,,7.0
2015-02-22,2.8,2.8,1.4,2.0,2.0,5.0,6.2,,6.6,4.0,,15.6,12.6,15.0,53.0,,6.0,7.4,17.0,2.0,8.0,44.0,3.2,,2.8,,10.0,3.6,4.8,6.0,,5.0,4.0,4.4,11.0,7.0,6.0,14.6,5.2,8.6,,6.8
2015-02-23,2.8,2.8,1.4,2.0,2.2,5.6,6.2,,6.6,3.6,,15.6,12.6,15.0,53.0,,6.0,7.4,17.0,2.0,8.0,44.0,4.0,,2.8,,10.0,4.0,3.6,6.0,,5.0,4.0,4.2,11.0,6.0,5.2,14.6,5.2,8.6,,6.4
2015-02-24,2.8,2.8,1.4,2.0,2.2,5.6,6.2,,6.0,3.6,,15.6,12.6,15.0,53.0,,6.0,7.2,17.0,2.0,8.0,44.0,4.0,,2.6,,10.0,4.0,3.6,6.0,,5.0,4.0,4.0,10.6,6.0,5.2,14.6,5.2,8.6,,6.0
2015-02-25,2.8,2.6,1.5,1.7,2.4,5.5,6.2,,4.6,3.3,1.4,16.3,13.3,16.0,52.5,22.0,5.0,7.4,17.0,1.9,9.0,47.0,3.2,,2.5,4.8,10.0,4.2,2.8,4.0,,4.6,3.8,3.6,9.2,5.0,3.3,14.0,4.6,7.3,,5.9
2015-02-26,2.8,2.6,1.5,1.75,2.4,5.5,6.2,,5.0,3.3,1.4,16.3,13.3,16.0,52.5,22.0,5.0,7.6,17.0,1.9,9.0,47.0,3.2,,2.5,4.4,10.0,4.0,2.8,3.8,,4.6,3.5,3.6,8.9,5.05,3.2,14.0,4.6,7.3,,5.7
2015-02-27,2.8,2.6,1.5,1.75,2.4,5.7,6.2,,5.2,3.0,1.4,16.3,13.3,16.0,52.5,22.0,5.0,8.0,17.0,1.75,9.0,47.0,3.2,,2.6,4.3,10.0,4.0,2.8,3.75,,5.2,3.3,3.0,7.8,5.3,3.2,14.0,4.6,7.3,,5.55
2015-02-28,2.8,2.6,1.4,1.8,2.4,6.0,6.2,,5.2,3.0,,15.6,12.6,15.0,53.0,,5.0,8.0,17.0,2.0,8.0,44.0,3.8,,2.2,,10.0,3.6,3.0,5.0,,5.2,2.6,3.0,9.0,6.0,4.4,14.0,4.6,8.6,,6.4
2015-03-01,2.8,2.4,1.4,1.8,2.0,5.0,6.4,,5.2,4.0,,15.6,12.6,15.0,53.0,,5.0,7.0,17.0,2.0,8.0,44.0,3.6,,2.2,,9.2,3.6,3.0,5.0,,5.4,2.6,2.4,9.0,5.6,4.8,14.0,4.6,8.6,,4.4
2015-03-02,2.4,2.4,1.5,1.75,2.0,5.2,6.4,,5.2,3.6,1.8,16.3,13.3,16.0,52.5,22.0,4.9,7.0,17.0,1.75,9.0,47.0,3.1,,2.3,4.8,9.2,3.6,2.85,3.4,,5.4,3.0,2.2,7.7,5.7,3.4,14.0,4.6,7.3,,4.45
2015-03-03,2.4,2.4,1.5,1.75,1.8,5.0,6.4,,6.0,3.6,1.8,16.3,13.3,16.0,52.5,22.0,4.7,7.0,17.0,1.75,9.0,47.0,2.9,,2.3,5.0,8.8,3.5,2.6,3.2,,5.4,3.0,2.0,8.1,5.7,3.0,14.0,4.6,7.3,,5.05
2015-03-04,2.4,2.4,1.5,1.65,1.8,5.0,6.4,,6.0,3.4,1.8,15.8,14.3,16.5,52.5,20.0,4.7,7.0,17.0,1.75,9.0,47.0,2.9,,2.4,5.0,8.8,3.5,2.6,3.2,,5.4,2.8,2.0,7.9,5.4,3.2,14.0,4.6,7.3,,5.1
2015-03-05,2.4,2.4,1.5,1.6,1.8,5.0,6.4,,6.0,3.4,1.6,15.8,14.3,16.5,52.5,20.0,4.7,7.0,17.0,1.8,9.0,47.0,2.8,,2.45,4.4,8.8,3.5,2.7,3.0,,5.4,2.9,2.0,7.7,5.4,3.2,14.0,4.6,7.3,,5.1
2015-03-06,2.4,2.4,1.5,1.6,1.8,5.0,6.4,,5.0,2.9,1.6,15.8,14.3,16.5,52.5,20.0,4.7,7.0,17.0,1.5,9.0,47.0,2.7,,2.3,4.0,8.8,3.5,2.6,2.7,,5.4,2.8,2.0,8.4,5.1,3.2,14.6,4.6,7.3,,4.1
2015-03-07,2.4,2.4,1.4,1.8,2.0,5.0,6.4,,5.0,3.0,,15.6,12.6,15.0,53.0,,4.6,7.0,17.0,1.6,8.0,44.0,3.0,,2.2,,8.8,3.6,2.6,3.6,,5.4,2.4,2.0,9.0,5.6,4.0,14.6,4.6,8.6,,4.8
2015-03-08,2.4,2.4,1.4,1.8,2.0,5.0,6.4,,5.0,3.0,,15.6,12.6,15.0,53.0,,4.6,7.0,17.0,1.6,8.0,44.0,3.0,,2.2,,8.8,3.6,2.6,3.6,,5.4,2.4,2.0,9.0,5.6,4.0,14.6,4.6,8.6,,4.8
2015-03-09,2.4,2.4,1.5,1.7,1.7,5.0,6.4,,5.2,2.5,1.6,15.8,14.3,16.5,52.0,20.0,4.7,7.4,17.0,1.4,9.0,47.0,2.8,,2.1,4.0,8.0,3.5,2.6,2.6,,5.2,2.5,2.8,8.2,4.9,3.0,14.0,4.6,8.0,,3.4
2015-03-10,2.4,2.4,1.4,1.7,1.6,5.0,6.4,,5.2,2.2,1.6,15.8,14.3,16.5,52.0,20.0,4.7,7.4,17.0,1.2,9.0,47.0,2.8,,2.1,4.0,8.0,3.2,2.8,2.7,,5.2,2.5,2.8,8.2,4.9,3.0,14.0,4.6,8.0,,3.1
2015-03-11,2.4,2.4,1.4,1.6,1.4,5.1,6.4,,5.0,2.1,1.6,15.8,14.3,16.5,52.0,20.0,4.9,7.2,17.0,1.2,9.0,46.0,2.6,,2.2,4.2,8.0,3.2,2.8,2.7,,4.6,2.5,2.8,8.5,4.9,3.0,14.0,4.6,8.0,,3.0
2015-03-12,2.4,2.4,1.4,1.6,1.4,5.1,6.4,,5.0,2.1,1.6,15.8,14.3,16.5,52.0,20.0,4.9,7.2,17.0,1.2,9.0,46.0,2.6,,2.2,4.2,8.0,3.2,2.8,2.7,,4.6,2.7,2.8,8.5,4.7,3.0,14.0,4.6,9.0,,2.9
2015-03-13,2.4,2.4,1.4,1.55,1.4,4.9,6.4,,4.6,2.1,1.6,15.8,14.3,16.5,52.0,20.0,4.9,7.0,17.0,1.2,9.0,45.5,2.7,,2.1,4.2,8.0,2.8,2.9,2.8,,4.6,2.5,2.6,8.2,4.5,3.0,13.6,4.6,9.0,,2.7
